,phen,male_count,female_count,combined_count
1257,C151,22,4,26
1258,C152,12,3,15
1259,C153,19,18,37
1260,C154,46,38,84
1261,C155,355,82,437
1262,C158,4,3,7
1263,C159,435,135,570
1264,C160,258,55,313
1265,C161,14,6,20
1266,C162,27,10,37
1267,C163,19,14,33
1268,C164,11,10,21
1269,C165,28,15,43
1270,C166,13,9,22
1271,C168,9,5,14
1272,C169,173,99,272
1273,C170,32,36,68
1274,C171,15,9,24
1275,C172,42,27,69
1276,C173,1,2,3
1277,C178,2,0,2
1278,C179,37,29,66
1279,C180,305,277,582
1280,C181,44,64,108
1281,C182,215,204,419
1282,C183,77,57,134
1283,C184,125,121,246
1284,C185,79,54,133
1285,C186,103,71,174
1286,C187,660,467,1127
1287,C188,14,16,30
1288,C189,475,366,841
1289,C19,424,268,692
1290,C191,4,3,7
1291,C198,3,1,4
1292,C199,2,0,2
1293,C20,906,536,1442
1294,C210,32,74,106
1295,C211,32,57,89
1296,C218,7,17,24
1297,C220,118,42,160
1298,C221,91,94,185
1299,C222,13,12,25
1300,C223,1,2,3
1301,C224,5,4,9
1302,C226,6,4,10
1303,C227,1,3,4
1304,C228,1,2,3
1305,C229,65,39,104
1306,C23,27,42,69
1307,C240,37,24,61
1308,C241,30,29,59
1309,C248,3,2,5
1310,C249,19,15,34
1311,C250,148,131,279
1312,C251,26,34,60
1313,C252,39,30,69
1314,C253,33,26,59
1315,C254,12,9,21
1316,C257,10,8,18
1317,C258,11,4,15
1318,C259,258,219,477
1319,C260,75,53,128
1320,C261,2,1,3
1321,C268,3,1,4
1322,C269,12,16,28
1323,C271,3,3,6
1324,C272,0,3,3
1325,C273,3,5,8
1326,C275,1,1,2
1327,C291,0,1,1
1328,C292,6,20,26
1329,C293,0,8,8
1330,C295,0,1,1
1331,C298,0,6,6
1332,C300,17,18,35
1333,C301,0,3,3
1334,C310,6,3,9
1335,C311,5,3,8
1336,C312,1,3,4
1337,C313,0,1,1
1338,C315,1,1,2
1339,C316,1,2,3
1340,C318,2,1,3
1341,C319,3,4,7
1342,C320,102,8,110
1343,C321,42,13,55
1344,C322,4,2,6
1345,C323,4,3,7
1346,C324,2,1,3
1347,C326,2,0,2
1348,C328,2,0,2
1349,C329,71,8,79
1350,C33,7,2,9
1351,C332,2,1,3
1352,C334,1,0,1
1353,C336,1,0,1
1354,C337,0,1,1
1355,C340,76,65,141
1356,C341,483,472,955
1357,C342,55,42,97
1358,C343,262,246,508
1359,C348,9,6,15
1360,C349,834,651,1485
1361,C351,0,1,1
1362,C352,1,0,1
1363,C359,1,0,1
1364,C37,13,5,18
1365,C378,1,0,1
1366,C380,0,1,1
1367,C381,2,0,2
1368,C382,2,0,2
1369,C383,6,3,9
1370,C384,20,12,32
1371,C390,1,0,1
1372,C391,6,12,18
1373,C398,1,0,1
1374,C400,7,6,13
1375,C401,2,2,4
1376,C402,13,5,18
1377,C403,1,2,3
1378,C408,1,0,1
1379,C409,1,0,1
1380,C410,11,9,20
1381,C411,22,11,33
1382,C412,4,6,10
1383,C413,3,2,5
1384,C414,8,4,12
1385,C418,0,1,1
1386,C419,12,4,16
1387,C430,2,3,5
1388,C431,6,15,21
1389,C432,29,9,38
1390,C433,103,70,173
1391,C434,63,35,98
1392,C435,361,190,551
1393,C436,172,283,455
1394,C437,135,479,614
1395,C438,0,1,1
1396,C439,76,48,124
1397,C440,103,218,321
1398,C441,527,651,1178
1399,C442,702,111,813
1400,C443,2938,2650,5588
1401,C444,925,436,1361
1402,C445,1093,810,1903
1403,C446,713,455,1168
1404,C447,389,534,923
1405,C448,3,2,5
1406,C449,41,42,83
1407,C450,156,32,188
1408,C451,5,5,10
1409,C452,3,1,4
1410,C456,1,0,1
1411,C457,32,14,46
1412,C459,85,9,94
1413,C460,4,0,4
1414,C461,1,0,1
1415,C462,2,1,3
1416,C463,10,1,11
1417,C464,0,1,1
1418,C465,2,3,5
1419,C466,0,2,2
1420,C467,1,0,1
1421,C468,2,1,3
1422,C469,1,1,2
1423,C470,3,0,3
1424,C471,4,3,7
1425,C472,0,2,2
1426,C473,8,5,13
1427,C474,1,1,2
1428,C475,1,1,2
1429,C478,0,1,1
1430,C479,2,1,3
1431,C480,18,24,42
1432,C481,10,38,48
1433,C482,9,102,111
1434,C488,0,1,1
1435,C490,25,13,38
1436,C491,28,11,39
1437,C492,37,41,78
1438,C493,24,15,39
1439,C494,9,7,16
1440,C495,9,17,26
1441,C496,6,8,14
1442,C498,0,1,1
1443,C499,18,20,38
1444,C500,5,112,117
1445,C501,5,334,339
1446,C502,0,567,567
1447,C503,2,317,319
1448,C504,7,1851,1858
1449,C505,0,347,347
1450,C506,0,33,33
1451,C508,1,460,461
1452,C509,52,6545,6597
1453,C510,0,10,10
1454,C511,3,5,8
1455,C518,1,1,2
1456,C519,0,85,85
1457,C52,0,34,34
1458,C522,1,0,1
1459,C530,0,30,30
1460,C531,0,2,2
1461,C534,0,1,1
1462,C538,0,3,3
1463,C539,0,188,188
1464,C540,0,3,3
1465,C541,1,1081,1082
1466,C542,0,5,5
1467,C543,0,3,3
1468,C544,10,3,13
1469,C545,4,0,4
1470,C546,2,2,4
1471,C548,0,2,2
1472,C549,2,37,39
1473,C55,0,105,105
1474,C553,1,1,2
1475,C56,3,854,857
1476,C570,0,46,46
1477,C571,0,3,3
1478,C574,1,3,4
1479,C577,0,5,5
1480,C578,0,10,10
1481,C579,0,16,16
1482,C58,0,1,1
1483,C591,0,1,1
1484,C600,12,0,12
1485,C601,29,17,46
1486,C602,3,0,3
1487,C604,0,1,1
1488,C605,0,2,2
1489,C606,1,1,2
1490,C608,2,2,4
1491,C609,37,0,37
1492,C61,5800,5,5805
1493,C611,3,4,7
1494,C612,2,3,5
1495,C620,1,0,1
1496,C621,24,0,24
1497,C623,7,17,24
1498,C629,205,1,206
1499,C631,1,0,1
1500,C632,9,0,9
1501,C637,2,0,2
1502,C639,1,0,1
1503,C64,645,359,1004
1504,C644,0,1,1
1505,C65,46,23,69
1506,C651,1,3,4
1507,C653,6,1,7
1508,C654,0,1,1
1509,C658,0,2,2
1510,C66,64,28,92
1511,C663,2,0,2
1512,C664,2,1,3
1513,C670,29,6,35
1514,C671,62,22,84
1515,C672,157,56,213
1516,C673,51,18,69
1517,C674,119,35,154
1518,C675,79,12,91
1519,C676,72,41,113
1520,C677,1,1,2
1521,C678,38,8,46
1522,C679,1390,432,1822
1523,C680,24,2,26
1524,C688,3,0,3
1525,C689,9,4,13
1526,C690,8,7,15
1527,C691,2,0,2
1528,C692,3,4,7
1529,C693,52,42,94
1530,C694,7,8,15
1531,C695,2,0,2
1532,C696,9,4,13
1533,C698,2,0,2
1534,C699,20,20,40
1535,C700,6,10,16
1536,C701,3,0,3
1537,C709,2,1,3
1538,C710,26,19,45
1539,C711,90,72,162
1540,C712,98,61,159
1541,C713,46,26,72
1542,C714,16,8,24
1543,C715,2,5,7
1544,C716,7,1,8
1545,C717,6,5,11
1546,C718,25,12,37
1547,C719,141,114,255
1548,C720,10,9,19
1549,C721,1,1,2
1550,C722,2,1,3
1551,C724,0,1,1
1552,C725,2,0,2
1553,C728,1,0,1
1554,C729,1,3,4
1555,C73,93,218,311
1556,C733,31,44,75
1557,C734,0,8,8
1558,C738,1,0,1
1559,C740,4,5,9
1560,C741,6,5,11
1561,C743,0,1,1
1562,C749,17,12,29
1563,C750,3,3,6
1564,C751,505,541,1046
1565,C752,3,3,6
1566,C753,2,0,2
1567,C754,3,2,5
1568,C755,3,4,7
1569,C758,1,2,3
1570,C759,12,10,22
1571,C760,19,14,33
1572,C761,6,12,18
1573,C762,10,4,14
1574,C763,6,17,23
1575,C764,2,3,5
1576,C765,2,2,4
1577,C767,3,1,4
1578,C768,0,2,2
1579,C770,436,321,757
1580,C771,542,417,959
1581,C772,841,650,1491
1582,C773,110,1977,2087
1583,C774,97,98,195
1584,C775,211,168,379
1585,C778,66,71,137
1586,C779,234,237,471
1587,C780,1044,1008,2052
1588,C781,32,55,87
1589,C782,226,396,622
1590,C783,11,5,16
1591,C784,31,46,77
1592,C785,57,98,155
1593,C786,506,930,1436
1594,C787,1452,1449,2901
1595,C788,120,136,256
1596,C790,64,47,111
1597,C791,39,35,74
1598,C792,190,169,359
1599,C793,388,485,873
1600,C794,33,51,84
1601,C795,1311,1097,2408
1602,C796,0,110,110
1603,C797,202,142,344
1604,C798,300,429,729
1605,C799,190,173,363
1606,C80,316,307,623
1607,C800,167,204,371
1608,C801,3,0,3
1609,C802,1,6,7
1610,C809,169,168,337
1611,C810,11,6,17
1612,C811,33,23,56
1613,C812,21,15,36
1614,C813,1,0,1
1615,C814,1,0,1
1616,C817,7,7,14
1617,C818,1,2,3
1618,C819,86,72,158
1619,C820,13,24,37
1620,C821,28,45,73
1621,C822,19,19,38
1622,C823,19,13,32
1623,C824,4,11,15
1624,C825,3,2,5
1625,C826,8,8,16
1626,C827,20,26,46
1627,C828,1,1,2
1628,C829,157,159,316
1629,C830,84,51,135
1630,C831,39,22,61
1631,C832,0,4,4
1632,C833,356,251,607
1633,C834,2,1,3
1634,C835,7,1,8
1635,C837,20,3,23
1636,C838,48,32,80
1637,C839,23,19,42
1638,C840,11,11,22
1639,C841,0,5,5
1640,C844,38,22,60
1641,C845,29,16,45
1642,C846,0,2,2
1643,C847,3,3,6
1644,C848,11,9,20
1645,C849,4,1,5
1646,C850,1,3,4
1647,C851,246,155,401
1648,C852,4,8,12
1649,C855,5,2,7
1650,C857,34,36,70
1651,C858,4,4,8
1652,C859,492,395,887
1653,C860,3,1,4
1654,C862,1,2,3
1655,C864,1,0,1
1656,C865,27,17,44
1657,C866,0,1,1
1658,C867,0,1,1
1659,C868,1,0,1
1660,C873,4,5,9
1661,C880,46,30,76
1662,C883,1,1,2
1663,C884,16,19,35
1664,C889,0,2,2
1665,C891,1,2,3
1666,C892,1,1,2
1667,C893,1,1,2
1668,C900,339,235,574
1669,C901,9,7,16
1670,C902,39,13,52
1671,C903,25,7,32
1672,C910,26,29,55
1673,C911,330,173,503
1674,C912,1,0,1
1675,C913,4,1,5
1676,C914,34,16,50
1677,C915,8,9,17
1678,C916,2,0,2
1679,C917,4,1,5
1680,C919,24,7,31
1681,C920,176,129,305
1682,C921,67,62,129
1683,C922,2,3,5
1684,C923,1,0,1
1685,C924,4,16,20
1686,C925,4,4,8
1687,C926,0,2,2
1688,C927,8,2,10
1689,C928,2,1,3
1690,C929,10,6,16
1691,C930,6,1,7
1692,C931,26,13,39
1693,C940,2,1,3
1694,C942,2,1,3
1695,C944,4,5,9
1696,C945,1,3,4
1697,C946,5,2,7
1698,C947,1,1,2
1699,C950,6,3,9
1700,C951,7,4,11
1701,C959,20,15,35
1702,C961,2,0,2
1703,C962,1,1,2
1704,C964,1,1,2
1705,C966,1,2,3
1706,C967,1,0,1
1707,C968,1,2,3
1708,C969,0,1,1
1709,C97,123,95,218
1710,D000,22,12,34
1711,D001,16,4,20
1712,D002,2,0,2
1713,D010,8,10,18
1714,D011,0,3,3
1715,D012,14,2,16
1716,D013,10,23,33
1717,D015,4,1,5
1718,D017,1,0,1
1719,D018,0,1,1
1720,D019,0,1,1
1721,D020,44,6,50
1722,D021,83,14,97
1723,D022,10,3,13
1724,D023,2,0,2
1725,D028,3,1,4
1726,D030,1,2,3
1727,D031,7,8,15
1728,D032,24,2,26
1729,D033,133,128,261
1730,D034,31,19,50
1731,D035,83,51,134
1732,D036,50,88,138
1733,D037,23,101,124
1734,D038,6,4,10
1735,D039,2,2,4
1736,D040,4,6,10
1737,D041,9,10,19
1738,D042,35,4,39
1739,D043,105,95,200
1740,D044,55,18,73
1741,D045,56,51,107
1742,D046,73,59,132
1743,D047,46,128,174
1744,D048,3,0,3
1745,D049,6,19,25
1746,D050,0,103,103
1747,D051,2,1082,1084
1748,D057,1,30,31
1749,D059,1,802,803
1750,D060,1,14,15
1751,D061,9,8,17
1752,D062,2,4,6
1753,D063,4,1,5
1754,D067,0,1,1
1755,D068,2,0,2
1756,D069,0,430,430
1757,D070,0,6,6
1758,D071,1,98,99
1759,D072,2,31,33
1760,D073,0,9,9
1761,D074,32,0,32
1762,D075,297,0,297
1763,D076,2,0,2
1764,D081,5,1,6
1765,D083,0,1,1
1766,D090,162,29,191
1767,D091,19,2,21
1768,D092,0,1,1
1769,D093,2,1,3
1770,D097,0,5,5
1771,D099,2,6,8
1772,D100,25,25,50
1773,D101,64,58,122
1774,D102,3,3,6
1775,D103,80,99,179
1776,D104,11,2,13
1777,D105,9,9,18
1778,D106,3,6,9
1779,D109,11,7,18
1780,D110,138,202,340
1781,D117,11,26,37
1782,D119,24,18,42
1783,D120,1124,717,1841
1784,D121,23,27,50
1785,D122,1235,775,2010
1786,D123,1752,880,2632
1787,D124,1049,487,1536
1788,D125,2950,1987,4937
1789,D126,1226,804,2030
1790,D127,208,169,377
1791,D128,1847,1233,3080
1792,D129,59,39,98
1793,D130,53,36,89
1794,D131,277,502,779
1795,D132,80,84,164
1796,D133,18,17,35
1797,D134,17,19,36
1798,D135,24,32,56
1799,D136,8,22,30
1800,D137,5,5,10
1801,D139,11,8,19
1802,D140,78,49,127
1803,D141,61,21,82
1804,D142,6,8,14
1805,D143,23,19,42
1806,D144,2,0,2
1807,D150,15,21,36
1808,D151,51,66,117
1809,D152,7,9,16
1810,D153,4,3,7
1811,D157,2,0,2
1812,D158,1,0,1
1813,D159,0,1,1
1814,D160,8,9,17
1815,D161,12,26,38
1816,D162,19,17,36
1817,D163,19,28,47
1818,D164,23,41,64
1819,D165,10,19,29
1820,D166,4,5,9
1821,D167,3,3,6
1822,D168,3,7,10
1823,D169,8,6,14
1824,D170,530,244,774
1825,D171,852,910,1762
1826,D172,575,776,1351
1827,D173,153,176,329
1828,D174,4,7,11
1829,D175,102,108,210
1830,D176,753,2,755
1831,D177,128,154,282
1832,D178,1,0,1
1833,D179,127,134,261
1834,D180,598,700,1298
1835,D181,22,25,47
1836,D190,2,0,2
1837,D191,1,4,5
1838,D197,1,0,1
1839,D199,1,1,2
1840,D200,3,2,5
1841,D201,3,5,8
1842,D202,1,1,2
1843,D203,4,4,8
1844,D207,0,2,2
1845,D208,1,0,1
1846,D210,40,22,62
1847,D211,75,96,171
1848,D212,53,103,156
1849,D213,2,7,9
1850,D214,4,9,13
1851,D215,4,26,30
1852,D216,2,6,8
1853,D219,6,19,25
1854,D220,40,99,139
1855,D221,53,152,205
1856,D222,35,50,85
1857,D223,393,1034,1427
1858,D224,129,204,333
1859,D225,526,703,1229
1860,D226,143,307,450
1861,D227,148,388,536
1862,D229,15,46,61
1863,D230,36,46,82
1864,D231,482,532,1014
1865,D232,44,66,110
1866,D233,228,390,618
1867,D234,115,153,268
1868,D235,234,328,562
1869,D236,177,260,437
1870,D237,181,338,519
1871,D239,45,49,94
1872,D24,12,1150,1162
1873,D248,1,0,1
1874,D250,0,1011,1011
1875,D251,0,768,768
1876,D252,0,555,555
1877,D259,0,6511,6511
1878,D260,0,104,104
1879,D261,0,116,116
1880,D267,0,5,5
1881,D268,0,1,1
1882,D269,0,62,62
1883,D27,0,1238,1238
1884,D280,0,98,98
1885,D281,1,29,30
1886,D282,2,56,58
1887,D287,0,5,5
1888,D288,1,1,2
1889,D289,0,2,2
1890,D290,22,0,22
1891,D291,72,1,73
1892,D292,10,0,10
1893,D293,8,0,8
1894,D294,18,0,18
1895,D297,1,0,1
1896,D299,1,0,1
1897,D300,41,29,70
1898,D301,2,1,3
1899,D302,2,1,3
1900,D303,59,25,84
1901,D304,6,2,8
1902,D310,19,16,35
1903,D311,2,0,2
1904,D312,1,7,8
1905,D313,23,26,49
1906,D314,3,6,9
1907,D315,1,2,3
1908,D316,3,2,5
1909,D319,0,3,3
1910,D320,79,258,337
1911,D321,5,28,33
1912,D329,46,121,167
1913,D330,11,13,24
1914,D331,0,1,1
1915,D332,16,27,43
1916,D333,130,122,252
1917,D334,8,11,19
1918,D339,0,1,1
1919,D34,38,191,229
1920,D350,88,105,193
1921,D351,80,280,360
1922,D352,152,138,290
1923,D353,2,0,2
1924,D354,0,1,1
1925,D355,1,3,4
1926,D356,1,3,4
1927,D357,1,0,1
1928,D359,1,3,4
1929,D360,12,20,32
1930,D361,201,244,445
1931,D367,59,78,137
1932,D369,6,4,10
1933,D370,46,39,85
1934,D371,46,55,101
1935,D372,35,23,58
1936,D373,11,19,30
1937,D374,176,167,343
1938,D375,153,114,267
1939,D376,24,37,61
1940,D377,92,71,163
1941,D379,38,21,59
1942,D380,14,5,19
1943,D381,68,53,121
1944,D382,3,3,6
1945,D383,6,4,10
1946,D384,3,1,4
1947,D385,12,6,18
1948,D390,0,21,21
1949,D391,0,118,118
1950,D392,0,1,1
1951,D397,0,13,13
1952,D400,42,0,42
1953,D401,40,0,40
1954,D407,10,0,10
1955,D409,1,0,1
1956,D410,84,49,133
1957,D411,10,0,10
1958,D412,14,5,19
1959,D413,5,0,5
1960,D414,413,158,571
1961,D417,0,1,1
1962,D419,2,0,2
1963,D420,0,4,4
1964,D421,2,1,3
1965,D429,2,7,9
1966,D430,21,19,40
1967,D431,6,11,17
1968,D432,63,53,116
1969,D433,2,1,3
1970,D434,10,9,19
1971,D437,0,2,2
1972,D440,7,20,27
1973,D441,10,13,23
1974,D442,2,5,7
1975,D443,28,14,42
1976,D444,14,11,25
1977,D445,2,2,4
1978,D446,2,11,13
1979,D447,10,11,21
1980,D448,7,11,18
1981,D449,6,5,11
1982,D45,251,104,355
1983,D460,0,3,3
1984,D461,10,6,16
1985,D462,28,9,37
1986,D463,1,0,1
1987,D464,5,8,13
1988,D465,14,3,17
1989,D466,0,3,3
1990,D467,9,6,15
1991,D469,155,95,250
1992,D470,4,6,10
1993,D471,83,64,147
1994,D472,137,87,224
1995,D473,90,108,198
1996,D474,40,25,65
1997,D475,1,0,1
1998,D477,5,4,9
1999,D479,21,11,32
2000,D480,47,34,81
2001,D481,103,119,222
2002,D482,10,6,16
2003,D483,1,4,5
2004,D484,6,7,13
2005,D485,69,86,155
2006,D486,3,90,93
2007,D487,28,47,75
2008,D489,8,11,19
2009,D500,131,296,427
2010,D501,0,8,8
2011,D508,1074,1316,2390
2012,D509,2361,3551,5912
2013,D510,237,491,728
2014,D513,2,8,10
2015,D518,2,3,5
2016,D519,60,100,160
2017,D520,2,0,2
2018,D528,2,0,2
2019,D529,103,89,192
2020,D530,1,2,3
2021,D531,5,5,10
2022,D539,20,23,43
2023,D552,1,0,1
2024,D559,0,1,1
2025,D560,2,0,2
2026,D561,8,9,17
2027,D562,1,0,1
2028,D563,13,9,22
2029,D568,0,1,1
2030,D569,4,4,8
2031,D571,4,9,13
2032,D573,3,5,8
2033,D578,0,1,1
2034,D580,13,23,36
2035,D581,2,3,5
2036,D582,12,4,16
2037,D588,1,0,1
2038,D589,12,20,32
2039,D590,5,4,9
2040,D591,54,48,102
2041,D592,0,3,3
2042,D593,2,5,7
2043,D594,4,3,7
2044,D595,4,1,5
2045,D596,0,1,1
2046,D598,2,1,3
2047,D599,11,14,25
2048,D600,2,1,3
2049,D609,4,4,8
2050,D610,10,5,15
2051,D611,9,13,22
2052,D612,0,2,2
2053,D613,2,1,3
2054,D618,1,1,2
2055,D619,260,170,430
2056,D62,76,172,248
2057,D630,201,224,425
2058,D638,149,147,296
2059,D640,3,3,6
2060,D641,1,0,1
2061,D642,1,0,1
2062,D643,3,2,5
2063,D648,23,24,47
2064,D649,4873,6361,11234
2065,D65,24,10,34
2066,D66,30,24,54
2067,D67,7,4,11
2068,D680,32,55,87
2069,D681,5,14,19
2070,D682,88,193,281
2071,D683,46,30,76
2072,D684,7,6,13
2073,D685,55,92,147
2074,D686,32,54,86
2075,D688,55,93,148
2076,D689,124,83,207
2077,D690,22,16,38
2078,D691,4,4,8
2079,D692,11,13,24
2080,D693,182,197,379
2081,D694,13,16,29
2082,D695,47,39,86
2083,D696,735,551,1286
2084,D698,1,8,9
2085,D699,33,34,67
2086,D70,1364,1823,3187
2087,D71,1,1,2
2088,D720,1,1,2
2089,D721,44,24,68
2090,D728,141,141,282
2091,D729,2,1,3
2092,D730,187,169,356
2093,D731,15,7,22
2094,D732,2,1,3
2095,D733,8,7,15
2096,D734,8,14,22
2097,D735,45,24,69
2098,D738,18,15,33
2099,D739,3,11,14
2100,D748,0,1,1
2101,D749,0,1,1
2102,D750,14,5,19
2103,D751,225,80,305
2104,D752,20,54,74
2105,D758,65,73,138
2106,D759,53,41,94
2107,D760,1,4,5
2108,D761,1,1,2
2109,D763,17,30,47
2110,D77,1,1,2
2111,D800,0,2,2
2112,D801,41,43,84
2113,D802,12,21,33
2114,D803,10,10,20
2115,D804,7,5,12
2116,D805,2,0,2
2117,D806,3,7,10
2118,D808,4,3,7
2119,D809,6,10,16
2120,D810,1,0,1
2121,D811,0,1,1
2122,D818,0,1,1
2123,D819,1,3,4
2124,D821,11,5,16
2125,D823,5,2,7
2126,D824,1,0,1
2127,D829,1,2,3
2128,D830,1,1,2
2129,D831,1,0,1
2130,D832,0,1,1
2131,D838,1,3,4
2132,D839,8,13,21
2133,D840,0,1,1
2134,D841,4,4,8
2135,D848,8,4,12
2136,D849,18,22,40
2137,D860,103,99,202
2138,D861,20,28,48
2139,D862,7,5,12
2140,D863,10,16,26
2141,D868,29,39,68
2142,D869,159,173,332
2143,D890,12,7,19
2144,D891,5,11,16
2145,D892,129,109,238
2146,D893,1,0,1
2147,D898,4,7,11
2148,D899,14,17,31
2149,E/W,157,309,466
2150,E011,1,1,2
2151,E018,0,4,4
2152,E019,1,0,1
2153,E02,13,22,35
2154,E022,2,5,7
2155,E023,0,1,1
2156,E024,2,2,4
2157,E025,0,1,1
2158,E026,5,7,12
2159,E027,0,3,3
2160,E028,4,7,11
2161,E030,2,16,18
2162,E031,31,17,48
2163,E032,16,27,43
2164,E033,6,4,10
2165,E034,4,2,6
2166,E035,0,1,1
2167,E036,152,68,220
2168,E038,20,57,77
2169,E039,2554,11080,13634
2170,E040,6,44,50
2171,E041,111,367,478
2172,E042,104,510,614
2173,E043,2,1,3
2174,E044,1,2,3
2175,E045,1,1,2
2176,E046,3,3,6
2177,E047,2,0,2
2178,E048,1,6,7
2179,E049,91,373,464
2180,E050,80,331,411
2181,E051,16,14,30
2182,E052,8,70,78
2183,E053,2,0,2
2184,E054,2,0,2
2185,E055,1,3,4
2186,E058,17,11,28
2187,E059,331,1030,1361
2188,E060,0,1,1
2189,E061,7,5,12
2190,E062,0,2,2
2191,E063,20,186,206
2192,E064,6,2,8
2193,E065,0,14,14
2194,E068,1,2,3
2195,E069,16,51,67
2196,E070,0,2,2
2197,E071,0,2,2
2198,E073,1,1,2
2199,E078,13,37,50
2200,E079,63,270,333
2201,E081,108,29,137
2202,E082,7,11,18
2203,E084,2,3,5
2204,E088,3,3,6
2205,E091,97,91,188
2206,E092,6,5,11
2207,E093,1,2,3
2208,E094,3,3,6
2209,E095,23,32,55
2210,E096,1,1,2
2211,E098,5,9,14
2212,E100,16,11,27
2213,E101,120,113,233
2214,E102,46,24,70
2215,E103,262,181,443
2216,E104,100,51,151
2217,E105,73,18,91
2218,E106,21,13,34
2219,E107,5,5,10
2220,E108,24,15,39
2221,E109,1395,978,2373
2222,E110,51,21,72
2223,E111,62,49,111
2224,E112,157,54,211
2225,E113,720,344,1064
2226,E114,351,137,488
2227,E115,258,58,316
2228,E116,62,31,93
2229,E117,5,0,5
2230,E118,28,22,50
2231,E119,10895,6689,17584
2232,E121,1,0,1
2233,E128,1,0,1
2234,E129,0,1,1
2235,E131,4,0,4
2236,E132,4,2,6
2237,E133,21,26,47
2238,E134,3,1,4
2239,E135,6,4,10
2240,E136,6,8,14
2241,E137,1,0,1
2242,E138,2,1,3
2243,E139,83,79,162
2244,E140,6,0,6
2245,E141,16,2,18
2246,E142,37,24,61
2247,E143,154,81,235
2248,E144,19,8,27
2249,E145,10,6,16
2250,E146,13,4,17
2251,E147,1,2,3
2252,E148,19,15,34
2253,E149,1277,798,2075
2254,E15,2,0,2
2255,E153,1,1,2
2256,E154,1,0,1
2257,E158,0,1,1
2258,E160,29,14,43
2259,E161,18,14,32
2260,E162,574,354,928
2261,E163,0,1,1
2262,E164,1,1,2
2263,E168,1,1,2
2264,E169,4,2,6
2265,E172,7,2,9
2266,E173,1,0,1
2267,E178,15,12,27
2268,E179,1,0,1
2269,E201,1,5,6
2270,E208,4,3,7
2271,E209,14,34,48
2272,E210,109,387,496
2273,E211,29,24,53
2274,E212,10,13,23
2275,E213,106,252,358
2276,E214,2,7,9
2277,E215,5,12,17
2278,E218,1,0,1
2279,E220,38,47,85
2280,E221,17,22,39
2281,E222,87,87,174
2282,E229,3,3,6
2283,E230,167,78,245
2284,E231,3,2,5
2285,E232,42,44,86
2286,E233,2,5,7
2287,E236,23,22,45
2288,E237,21,14,35
2289,E240,5,15,20
2290,E241,1,3,4
2291,E242,6,16,22
2292,E243,2,2,4
2293,E248,2,10,12
2294,E249,17,56,73
2295,E250,2,11,13
2296,E251,10,3,13
2297,E252,2,2,4
2298,E253,23,11,34
2299,E258,1,0,1
2300,E259,16,19,35
2301,E260,29,32,61
2302,E261,0,3,3
2303,E268,1,2,3
2304,E269,9,4,13
2305,E270,1,0,1
2306,E271,61,107,168
2307,E272,20,22,42
2308,E273,8,13,21
2309,E274,78,91,169
2310,E275,4,1,5
2311,E276,1,1,2
2312,E278,39,43,82
2313,E279,31,46,77
2314,E281,1,1,2
2315,E282,0,189,189
2316,E283,0,42,42
2317,E288,1,7,8
2318,E289,0,2,2
2319,E290,3,0,3
2320,E291,153,0,153
2321,E298,3,0,3
2322,E299,5,0,5
2323,E308,0,1,1
2324,E309,1,0,1
2325,E310,4,8,12
2326,E318,0,1,1
2327,E319,0,2,2
2328,E320,0,1,1
2329,E328,4,4,8
2330,E329,4,1,5
2331,E333,1,0,1
2332,E335,1,0,1
2333,E338,0,1,1
2334,E340,16,24,40
2335,E341,6,2,8
2336,E342,5,3,8
2337,E343,3,5,8
2338,E348,11,23,34
2339,E349,19,39,58
2340,E351,0,2,2
2341,E352,1,3,4
2342,E353,1,1,2
2343,E355,1,0,1
2344,E357,1,1,2
2345,E358,1,0,1
2346,E361,21,7,28
2347,E368,3,3,6
2348,E369,32,34,66
2349,E371,5,5,10
2350,E379,2,2,4
2351,E41,5,0,5
2352,E423,1,0,1
2353,E425,1,0,1
2354,E43,3,2,5
2355,E440,2,1,3
2356,E441,0,1,1
2357,E46,108,86,194
2358,E486,0,1,1
2359,E491,20,20,40
2360,E492,20,33,53
2361,E494,4,3,7
2362,E495,2,0,2
2363,E498,6,3,9
2364,E499,42,37,79
2365,E505,1,0,1
2366,E507,1,0,1
2367,E508,0,1,1
2368,E509,2,1,3
2369,E511,0,1,1
2370,E512,16,1,17
2371,E518,2,0,2
2372,E519,4,2,6
2373,E52,1,2,3
2374,E522,1,0,1
2375,E528,0,1,1
2376,E530,1,2,3
2377,E531,0,1,1
2378,E538,355,457,812
2379,E539,22,32,54
2380,E54,4,5,9
2381,E543,4,5,9
2382,E544,0,2,2
2383,E550,0,4,4
2384,E552,0,2,2
2385,E559,223,507,730
2386,E560,1,2,3
2387,E561,8,8,16
2388,E568,0,1,1
2389,E569,1,3,4
2390,E58,3,12,15
2391,E59,0,1,1
2392,E591,1,2,3
2393,E593,4,6,10
2394,E594,0,1,1
2395,E60,0,1,1
2396,E610,1,0,1
2397,E611,88,145,233
2398,E612,14,21,35
2399,E613,1,0,1
2400,E616,1,0,1
2401,E617,1,1,2
2402,E618,1,1,2
2403,E619,1,0,1
2404,E631,1,2,3
2405,E632,8,5,13
2406,E639,5,4,9
2407,E641,2,0,2
2408,E643,1,0,1
2409,E65,13,55,68
2410,E651,0,1,1
2411,E659,3,1,4
2412,E660,20,23,43
2413,E661,1,2,3
