symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SLC7A11	0.020696471862343302	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17022062333125393	No data	No data	No data	0	0	1	1	0	0.46107999999999977	No data	-0.18451760783496562	-0.262684039266875	0	No data	No data	0	0.5	0
MIR34A	0.020696471862343302	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17022062333125393	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	-0.276899951827744	No data	No data	No data	0	No data	No data
GSTM1	0.020424649685862557	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16798498913120471	No data	No data	No data	0	0	0	1	1	0.19724999999999965	No data	0.12992290060429257	-0.28835299683667714	0	-1	No data	-0.6903675	0.5	0
LOXL1	0.020398754757180625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1677720131742071	No data	No data	No data	0	1	0	1	0	0.5470399999999997	No data	-0.6491977495311523	-0.2858595744541845	0	No data	No data	0	-1	0
AKR1B1	0.0201858600683348	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16602103518722053	No data	No data	1	0	0	1	1	1	0.2721499999999999	No data	0.10918941446134611	-0.3317889700376417	0	No data	No data	-0.27215249999999996	1	-1
CYP46A1	0.02014210208031625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16566114234916676	No data	No data	0.75	0	0	1	1	0	0.7200000000000003	No data	-0.7603667430714732	No data	0	No data	No data	No data	1	0
PPP4C	0.019891959096259404	0.032720762255192506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	No data	-0.5116690977286935	-0.45806794162493086	-1	No data	No data	-0.12866500000000017	-1	-1
FGF2	0.019756334250874058	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16248834841474397	No data	No data	0.75	0	1	1	1	1	0.7419350000000001	No data	0.16607626588872693	-0.9231428655849074	0	No data	No data	0	-1	0
ASCC2	0.019753456549779214	0.03249293608316055	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.346105	No data	-0.5650135444884351	0	0	No data	No data	No data	-1	-1
FGF4	0.01953446672852982	0.032132714455781676	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.004854999999999876	No data	0.21900395915815785	No data	0	No data	No data	0	No data	No data
