symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
C17orf67	0.39296849660055183	0.6464033375910678	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.22222000000000008	No data	0.9214419670764742	No data	0	No data	No data	No data	-1	0
NGF	0.3921975531779873	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6411529941722195	No data	No data	No data	No data	No data	No data	0.07964400057710244	No data	No data	0.75	0	1	0	1	0	0.2531100000000002	No data	-0.4593665346947281	-0.9440334094766056	0	No data	No data	0	0.5	0
FGF18	0.390936138348823	0.6430602625902399	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.90338	No data	-0.2752656803500729	-0.8480455290850392	0	No data	No data	0	0.5	0.5
NACA2	0.372383251522532	0.6125421725392344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.8455928318399666	No data	0	No data	No data	-0.7558150000000001	1	0.5
KCNN4	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3442599999999999	1	0.125130235465722	-0.9372415575775439	0	-1	No data	0	0.5	0
RFLNA	0.365731529512116	0.6016005949179845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5415711606584706	No data	0	No data	No data	0	1	0
MANSC4	0.36162427881730985	0.5948444794013132	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.9022713065221921	0	0	No data	No data	0	0.5	0.5
GSDMC	0.3564490510861915	0.5863316227547175	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.40102104605126065	0	0	No data	No data	0	0.5	0.5
KLHL42	0.35600657353685017	0.5856037807847437	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5445549999999997	No data	-0.2275474057095228	0	0	No data	No data	0	-1	-1
COL27A1	0.3505409326593169	0.5766132165642665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	0	0	0	0.018815000000000026	No data	-0.7383829964575953	-0.8981987440373823	0	No data	No data	0	0.5	0
IL11	0.3426067570748098	0.5626502039978969	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	0.3969850000000001	No data	0.6080433423629923	No data	0	No data	No data	No data	0.5	0
BMP5	0.33697559064995075	0.5536913282197428	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0.6585900000000002	No data	-0.26067930818920604	-0.9280691574491695	0	No data	No data	-0.04735750000000003	1	0
LTBP1	0.3290083810373758	0.5411938041796067	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.44799500000000025	No data	-0.5309439466555532	-0.9505286647575641	0	No data	No data	0	0.5	0
CRADD	0.32792001575165475	0.5394035259275476	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4723599999999998	No data	-0.5804334236299229	-0.39200627018009526	0	No data	No data	No data	-1	-1
RDX	0.3240903524656197	0.5331040206202319	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9228149999999999	No data	-0.6929568660137528	-0.8021704652856004	0	No data	No data	-0.519725	0.5	-1
RUNX2	0.3221113739301299	0.5298487511993297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9328200000000002	No data	-0.699520733486143	-0.9421198341310694	0	No data	No data	0	0.5	0
TSKU	0.3159460866210844	0.5197073217253385	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.2067999999999998	No data	-0.5300062513023547	-0.05377051238253633	0	No data	No data	0	0.5	-1
SENP6	0.3122281565723196	0.5120717821150521	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	0.060249999999999915	No data	-0.869660345905397	No data	-1	No data	No data	0	-1	-1
LRIG3	0.3109459957242283	0.5114825518724211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.29847999999999997	No data	-0.32683892477599497	-0.9237133841508895	0	No data	No data	0	-1	0
NCOR2	0.30156671752281033	0.49605435142877463	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.3715200000000003	0	-0.9243592415086477	-0.9310889060000651	0	-1	-1	0	-1	-1
FTO	0.3015612794963283	0.4945255792941089	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	1	0	1	1	0	0.3366349999999997	0	-0.07553657011877479	-0.8263520867351067	0	-1	No data	No data	-1	-1
RALGPS1	0.29448072796797387	0.48439843667223453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8384199999999999	No data	-0.9607209835382371	-0.011491042657841566	0	No data	No data	-0.11130999999999994	-1	-1
TOB1	0.2944481206322997	0.4843448000810267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8260849999999997	No data	-0.7407793290268806	0	0	No data	No data	0	-1	-1
P3H2	0.2930413522524229	0.4820307729164159	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.45621500000000026	No data	0.2988122525526151	-0.7102526350367557	0	No data	No data	0	-1	0
HDAC9	0.28979549293653717	0.4766915808099496	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6024299999999997	No data	-0.8277766201291936	-0.48385841815699465	0	No data	No data	-0.034145	-1	-1
TSEN15	0.28235835865674513	0.46445805964436576	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5321649999999998	No data	-0.14180037507814125	No data	0	No data	No data	No data	-1	-1
CA2	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0	0	0.5180245884559282	-0.31551310261872967	0	No data	No data	-0.009614999999999974	0.5	0
CA1	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	No data	0.7404667639091478	No data	0	No data	No data	0	0.75	0
SOX5	0.27519849921667017	0.4526806345357779	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8492800000000003	No data	-0.9014377995415712	-0.6383668303980774	0	No data	No data	-0.03669750000000001	0.5	0
PDE1C	0.26901549044972684	0.44251005460918996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.48519000000000007	1	-0.2589081058553865	-0.3444418667398136	0	No data	No data	0	0.5	0
SPAG17	0.26428595575094543	0.4347303291579341	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.3494478016253386	-0.8892119856387589	0	No data	No data	No data	0.5	0
TRPV1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3444600000000001	1	0.213481975411544	-0.9131001049313087	0	-1	No data	0	0.5	-1
FAAH	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.1796199999999999	1	0.17722442175453224	-0.3149027894336745	0	-1	No data	0	-1	-1
NOG	0.2557937910270588	0.4207613630235487	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.956895	No data	-0.6057511981662846	-0.9448492943376499	0	No data	No data	No data	0.5	0.5
PTCH1	0.25561364051510194	0.4204650291107668	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7581200000000002	No data	-0.9916649301937903	-0.9591786076002486	0	No data	-1	0	0.5	0
